NAME,RACE,AGE,SEX,CRIME,METHOD,DAY,MONTH,YEAR,STATE
ROBERSON WORTH,White,22,M,Robbery - Murder,Electrocution,23,3,1942,FL
ROBERT (DOWNMAN),Black,,M,Murder,Hanging,16,8,1850,VA
ROBERT (ROBERTSON),Black,,M,Slave Revolt,Hanging,26,7,1822,SC
ROBERT (YOUNG),Black,,M,Robbery - Murder,Hanging,20,6,1828,VA
ROBERTA (EZELL),Black,,F,Poisoning,Hanging,12,10,1849,VA
ROBERTO GIUSEPPE,White,23,M,Robbery - Murder,Electrocution,30,8,1918,NY
ROBERTS ADAM,Black,41,M,Murder,Electrocution,6,9,1923,OH
ROBERTS FRANK,White,17,M,Murder,Hanging,31,10,1878,MT
ROBERTS FRED,White,18,M,Robbery - Murder,Hanging,17,11,1905,NV
ROBERTS GEORGE,White,46,M,Murder,Hanging,4,9,1896,CA
ROBERTS H. E.,White,,M,Murder,Hanging,13,12,1912,OR
ROBERTS HARRY,White,,M,Murder,Hanging,23,8,1889,MT
ROBERTS HENRY,White,,M,Piracy,Hanging,12,5,1820,SC
ROBERTS HENRY,Black,30,M,Murder,Hanging,24,5,1878,NC
ROBERTS HOUSTON,White,55,M,Murder,Electrocution,22,3,1951,MS
ROBERTS JAMES,White,,M,Counterfeiting,Hanging,17,6,1780,PA
ROBERTS JOHN,White,,M,Treason,Hanging,4,11,1778,PA
ROBERTS LAWRENCE,White,,M,Murder,Electrocution,28,1,1924,PA
ROBERTS LEWIS,Black,,M,Murder,Hanging,17,1,1852,AL
ROBERTS MICHAEL,White,27,M,Murder,Injection,3,10,2001,MO
ROBERTS MICHAEL DONALD,Black,41,M,Rape - Murder,Injection,10,2,2000,OK
ROBERTS REESE,Black,30,M,Robbery - Murder,Hanging,14,7,1911,DE
ROBERTS ROGER,Black,,M,Murder,Hanging,28,10,1932,MS
ROBERTS ROY MICHAEL,White,35,M,Murder,Injection,10,3,1999,MO
ROBERTS SAMMY,White,40,M,unknown,Injection,25,9,1998,SC
ROBERTS TERRENCE,White,30,M,Robbery - Murder,Electrocution,26,5,1938,NY
ROBERTSON ALEXANDER,Black,,M,Murder,Hanging,10,3,1905,AL
ROBERTSON BUBBER,Black,28,M,Robbery - Murder,Hanging,14,5,1910,TX
ROBERTSON DANIEL,White,49,M,Murder,Hanging,4,12,1894,MA
ROBERTSON FRANK,Black,,M,Murder,Hanging,7,8,1903,FL
ROBERTSON FRED,Black,22,M,Rape,Hanging,31,5,1878,TX
ROBERTSON GEORGE,Black,,M,Murder,Hanging,7,3,1924,AL
ROBERTSON JAMES,Black,26,M,Rape - Murder,Electrocution,7,8,1942,KY
ROBERTSON JOHN,White,,M,unknown,Hanging,19,9,1795,GA
ROBERTSON JOHN G.,White,24,M,Robbery - Murder,Hanging,28,12,1866,VA
ROBERTSON KIT,Black,20,M,Robbery - Murder,Hanging,11,10,1895,TX
ROBERTSON PRINCE,Black,,M,Murder,Hanging,15,5,1876,GA
ROBERTSON ROBERT,White,35,M,Murder,Hanging,3,9,1853,KY
ROBERTSON SAMUEL,White,,M,Espionage,Hanging,18,6,1862,GA
ROBERTSON WILLIAM,White,21,M,Robbery - Murder,Hanging,25,1,1895,VA
ROBIDEAU FRANKLIN,White,49,M,Robbery - Murder,Hanging,15,1,1938,MT
ROBILLARD ALEXANDER,White,19,M,Murder,Gas,26,4,1961,CA
ROBIN  (ADAMS),Black,,M,unknown,Hanging,29,3,1844,VA
ROBIN (CARTER),Black,,M,Housebreaking - Burglary ,Hanging,16,6,1798,VA
ROBIN (HOGHLANDT),White,,M,Slave Revolt,Hung in Chains,11,4,1712,NY
ROBIN (NICHOLSON),Black,,M,Housebreaking - Burglary ,Hanging,5,9,1813,VA
ROBIN (PAINE),Black,,M,Housebreaking - Burglary ,Hanging,9,9,1706,VA
ROBIN (PURRY),Black,,M,Murder,Gibbeted,15,8,1754,SC
ROBIN (TALIAFERRO),Black,,M,Arson,Hanging,,,1734,VA
ROBIN (TALIAFERRO),Black,,M,Murder,Hanging,3,3,1820,VA
ROBIN (TAYLOR),Black,,M,Attempted Murder,Hanging,16,9,1842,VA
ROBINSON ALONZO,Black,40,M,Murder,Hanging,5,3,1935,MS
ROBINSON BENJAMIN,Black,36,M,Robbery - Murder,Electrocution,25,4,1955,PA
ROBINSON CHARLES,Black,,M,unknown,Hanging,27,9,1867,AL
ROBINSON CHARLES,unknown,,M,Murder,Hanging,25,2,1921,MD
ROBINSON CHARLES,Black,,M,Rape,Hanging,16,4,1886,DE
ROBINSON CHARLIE,Black,,M,Rape - Robbery,Electrocution,26,5,1961,SC
ROBINSON CHARLIE,Black,23,M,Murder,Electrocution,19,4,1929,SC
ROBINSON CURNEL,Black,34,M,Rape,Hanging,14,1,1941,DE
ROBINSON CURTIS,Black,20,M,Rape,Electrocution,13,8,1943,AL
ROBINSON DICK,Black,,M,Murder,Hanging,15,12,1893,MO
ROBINSON ED,Black,33,M,Rape,Gas,18,11,1938,NC
ROBINSON EDWARD,White,,M,Piracy,Hanging,8,11,1718,SC
ROBINSON ELIZABETH,White,,F,Housebreaking - Burglary ,Hanging,1,2,1750,PA
ROBINSON ERNEST,Black,20,M,Robbery - Murder,Electrocution,17,8,1942,FL
ROBINSON FOREST,Black,,M,Murder,Electrocution,6,4,1926,TX
ROBINSON GEORGE,Black,46,M,Rape,Electrocution,25,2,1935,FL
ROBINSON HARRY,Black,23,M,Murder,Electrocution,9,12,1909,VA
ROBINSON HENRY,Black,47,M,Murder,Hanging,4,11,1887,AL
ROBINSON HENRY,White,,M,Unspecified Felony ,Hanging,11,12,1767,NC
ROBINSON HONOR,Black,42,M,Murder,Gas,31,10,1961,AZ
ROBINSON JAMES,White,31,M,Rape - Murder,Electrocution,18,1,1952,KY
ROBINSON JAMES,unknown,,M,Murder,Hanging,13,4,1883,MS
ROBINSON JAMES,White,31,M,Theft,Hanging,18,9,1852,CA
ROBINSON JIM,Black,,M,Rape,Hanging,27,4,1894,VA
ROBINSON JOHN,Black,,M,Rape - Murder,Hanging,3,1,1902,GA
ROBINSON JOHN,White,,M,Murder,Hanging,15,1,1904,MO
ROBINSON JOHN,Black,,M,Robbery - Murder,Electrocution,17,9,1917,PA
ROBINSON JOHN,White,,M,Robbery - Murder,Electrocution,11,12,1942,SC
ROBINSON JOHN,Black,,M,Murder,Hanging,31,5,1878,VA
ROBINSON KELLY,Black,28,M,Murder,Electrocution,1,2,1916,IN
ROBINSON L. D.,Black,46,M,Robbery - Murder,Electrocution,8,1,1951,FL
ROBINSON LOVE,Black,,M,Murder,Hanging,14,5,1909,SC
ROBINSON MOSE,Black,21,M,Rape,Gas,18,12,1955,MS
ROBINSON NORMAN,Black,29,M,Murder,Electrocution,18,3,1938,DC
ROBINSON OLAN R.,White,46,M,unknown,Injection,13,3,1992,OK
ROBINSON PETE,Black,,M,Robbery - Murder,Electrocution,10,9,1928,AR
ROBINSON PETER,White,32,M,Murder,Hanging,16,4,1841,NJ
ROBINSON RICHARD,Black,38,M,Rape,Electrocution,15,2,1942,TX
ROBINSON RUBIN,Black,,M,Murder,Electrocution,7,11,1924,SC
ROBINSON S. A.,Black,,M,Murder,Electrocution,6,4,1926,TX
ROBINSON SAM,Black,22,M,Rape,Hanging,1,9,1900,GA
ROBINSON SAMUEL,Black,,M,Murder,Hanging,9,4,1880,VA
ROBINSON THOMAS,Black,,M,Rape,Electrocution,2,10,1925,NC
ROBINSON TOM,Black,,M,Rape,Hanging,28,4,1899,TX
ROBINSON WILLIAM,Black,20,M,Robbery - Murder,Electrocution,27,10,1933,DC
ROBINSON WILLIAM,Black,36,M,Rape,Electrocution,9,10,1942,DC
ROBINSON WILLIAM,White,,M,Housebreaking - Burglary ,Hanging,27,6,1771,VA
ROBINSON WILLIAM,White,,M,Murder,Hanging,22,4,1808,MD
ROBINSON WILLIAM,White,,M,Other,Hanging,22,10,1659,MA
ROBINSON WILLIE,Black,,M,Murder - Burglary,Electrocution,23,9,1927,TX
ROBINSON Y. D.,Black,32,M,Murder,Electrocution,16,7,1951,TX
ROBISON  JOHN,Black,,M,Robbery - Murder,Hanging,10,1,1913,TX
ROBISON LARRY KEITH,White,42,M,Murder,Injection,21,1,2000,TX
ROCCO CHARLES,White,24,M,Robbery - Murder,Electrocution,16,10,1931,IL
ROCHA JUAN,Hispanic,60,M,Murder,Hanging,2,8,1901,TX
ROCHE JOHN,White,28,M,Murder - Rape - Robbery,Electrocution,27,1,1956,NY
ROCHELLE LUDOVIC,White,,M,Murder,Hanging,9,6,1809,SC
ROCHEVILLE DAVID,White,31,M,Robbery - Murder,Injection,3,12,1999,SC
ROCHIN IGNACIO,Hispanic,,M,Murder,Shot,10,1,1795,CA
ROCK GEORGE,White,35,M,Murder,Hanging,15,6,1908,MT
ROCKWELL FREDERICK,White,27,M,Murder,Hanging,26,4,1898,PA
RODDEN JAMES EDWARD,White,38,M,Murder,Injection,24,2,1999,MO
RODDY JAMES,White,,M,Robbery - Murder,Hanging,26,4,1898,PA
RODDY JOHN,White,,M,Robbery - Murder,Hanging,26,4,1898,PA
RODELLI SEVERIO,White,,M,Robbery - Murder,Hanging,3,10,1907,PA
RODGERS CHARLES,Black,23,M,Murder,Electrocution,29,4,1932,KY
RODGERS ESTHER,White,21,F,Murder,Hanging,15,7,1701,MA
RODGERS JAMES,White,49,M,Murder,Shot,30,3,1960,UT
RODGERS JOE,Black,,M,Robbery - Murder,Hanging,25,3,1910,AL
RODGERS THADDEUS,White,,M,Murder,Hanging,14,9,1860,NM
RODIN FRANCOIS,White,,M,Robbery - Murder,Hanging,21,4,1911,LA
RODRICK MICHAEL,White,20,M,Murder,Electrocution,31,3,1932,NY
RODRIGUES DOMINGO,Asian - Pacific Is,20,M,Murder,Hanging,8,7,1913,HI
RODRIGUEZ CHIPITA,Hispanic,,F,Robbery - Murder,Hanging,13,11,1863,TX
RODRIGUEZ CLEMENTO,Hispanic,22,M,Rape - Robbery,Electrocution,7,9,1928,TX
RODRIGUEZ CRUZ,Hispanic,,M,Murder,Hanging,9,12,1887,TX
RODRIGUEZ JOAQUIN,Asian - Pacific Is,33,M,Robbery - Murder,Electrocution,3,5,1955,NJ
RODRIGUEZ VICTOR,Hispanic,20,M,Murder,Electrocution,30,10,1931,TX
RODRIGUIZ FRANCISCO,Hispanic,29,M,Murder,Hanging,19,5,1916,AZ
ROE  HARRY,White,22,M,Robbery - Murder,Hanging,3,3,1916,CT
ROE ABSALOM,White,,M,Murder,Hanging,7,3,1828,SC
ROE CHARLES,White,,M,Murder,Hanging,,,1859,OR
ROE JUDITH,White,,F,Murder,Hanging,15,3,1688,DE
ROE WILLIAM,White,31,M,Murder,Hanging,26,5,1888,TX
ROEDL JAMES,White,28,M,Robbery - Murder,Shot,13,7,1945,UT
ROESCH ANDREAS,White,,M,Murder,Hanging,6,3,1868,MN
ROESEL LOUIS,White,22,M,Robbery - Murder,Hanging,10,3,1899,NJ
ROG JOHN,White,30,M,Piracy,Hanging,10,2,1819,MA
ROGAN JAMES,White,35,M,Murder,Hanging,8,2,1935,CA
ROGAS CHARLES,White,35,M,Murder,Electrocution,27,8,1936,NY
ROGER (ARNOLD),Black,,M,Housebreaking - Burglary ,Hanging,,,1762,VA
ROGER (WILLS),Black,,M,Slave Revolt,Hanging,20,8,1793,VA
ROGERS CHARLES,White,,M,Murder,Hanging,28,1,1885,OR
ROGERS CHARLES,White,38,M,Robbery - Murder,Electrocution,20,7,1908,NY
ROGERS CLARENCE,Black,26,M,Murder,Gas,19,1,1940,NC
ROGERS HENRY,unknown,,M,Murder,Hanging,6,12,1872,NY
ROGERS JAMES,White,26,M,Murder,Hanging,12,11,1858,NY
ROGERS JAMES,White,22,M,Murder,Gas,15,4,1958,CA
ROGERS JOE,White,26,M,Murder - Burglary,Hanging,20,6,1919,CA
ROGERS JOHN,Black,,M,Murder - Rape - Robbery,Gas,27,4,1951,NC
ROGERS JOHN,unknown,29,M,Robbery - Murder,Hanging,27,12,1912,CA
ROGERS JOHN,White,,M,Murder,Hanging,6,5,1887,CA
ROGERS KELLY LAMONT,Black,31,M,Murder - Rape - Robbery,Injection,23,3,2000,OK
ROGERS MARY,White,21,F,Murder,Hanging,8,12,1905,VT
ROGERS OLIVER,Black,,M,Murder,Hanging,8,5,1885,AR
ROGERS PATRICK,Black,33,M,Robbery - Murder,Injection,2,6,1997,TX
ROGERS WILL,White,,M,Murder,Hanging,25,2,1908,GA
ROJAS LEONARD,Hispanic,52,M,Murder,Injection,4,12,2002,TX
ROLAND SAMPSON,Black,23,M,Murder,Hanging,16,7,1886,LA
ROLAND WILLIAM,Black,,M,Murder,Hanging,12,4,1935,MO
ROLL GARY LEE,White,47,M,Robbery - Murder,Injection,30,8,2000,MO
ROLLA (BENNETT),Black,,M,Slave Revolt,Hanging,2,7,1822,SC
ROLLA (BRASHER),Black,,M,unknown,Hanging,,,1842,LA
ROLLINGER MICHAEL,White,,M,Murder,Hanging,17,11,1899,IL
ROLLINS CLARENCE,Native Amer.,20,M,Murder - Burglary,Hanging,20,6,1919,CA
ROLLINS JOHN,Black,31,M,Attempted Rape,Electrocution,20,8,1915,VA
ROLLY ALBERT,Black,20,M,Murder,Hanging,20,3,1896,TX
ROMAINE JIM,White,,M,Robbery - Murder,Hanging,4,3,1864,ID
ROMAN JOHN,Black,28,M,Murder - Rape - Robbery,Gas,6,6,1952,NC
ROMAN JOSEPH,White,,M,Murder,Electrocution,29,2,1932,PA
ROMAN THOMAS,Hispanic,32,M,Robbery - Murder,Hanging,13,1,1922,AZ
ROMANIE LEONINE,White,,M,Forgery,Hanging,,,1794,NY
ROMANO JOHN JOSEPH,White,43,M,Robbery - Murder,Injection,29,1,2002,OK
ROMBERT PETER,White,,M,Murder,Hanging,30,9,1724,SC
ROMEO (WITHERSPOON),Black,,M,Murder,Hanging,,10,1861,SC
ROMEO FRANK,White,28,M,Robbery - Murder,Shot,20,2,1913,UT
ROMEO JAMES,White,29,M,Robbery - Murder,Electrocution,25,5,1931,OH
ROMERO DAMIAN,Hispanic,18,M,Robbery - Murder,Hanging,2,2,1883,NM
ROMERO DEONECIO,Hispanic,,M,Murder,Hanging,26,6,1896,CO
ROMERO JESUS,Hispanic,27,M,Rape - Murder,Injection,20,5,1992,TX
ROMERO JULIAN,Hispanic,,M,Murder,Hanging,11,4,1918,NM
ROMEZZO ANTONIO,White,,M,Robbery - Murder,Hanging,23,5,1912,PA
RONEY HUGH,unknown,,M,Housebreaking - Burglary,Hanging,,,1757,NJ
ROOK JOHN,White,27,M,Rape - Murder,Injection,19,9,1986,NC
ROOKS WESTLEY,White,,M,Murder,Hanging,13,1,1911,LA
ROONEY JOHN,White,25,M,Murder,Hanging,17,10,1905,ND
ROONEY THOMAS,White,23,M,Murder,Electrocution,9,1,1936,NY
ROPER EDDIE,Black,30,M,Murder,Electrocution,20,3,1936,AL
ROPER SOLOMON,Black,24,M,Murder,Electrocution,9,2,1934,AL
RORIE HARVIE,White,,M,Murder,Electrocution,22,7,1949,AR
ROSARIO ROMULO,Hispanic,38,M,Murder,Electrocution,17,2,1955,NY
ROSAS JOSE ANTONIO,Hispanic,18,M,Sodomy-Buggery-Bestiality  ,Shot,,,1801,CA
ROSCUS FRANK,White,34,M,Murder,Electrocution,4,1,1955,NJ
ROSE (RABOUR),Black,,F,Arson,Hanging,6,11,1766,NC
ROSE (TYSON),Black,,F,Murder,Burned,,,1783,NC
ROSE ARTHUR,Black,25,M,Murder,Electrocution,16,8,1910,NJ
ROSE CHARLES,White,,M,Housebreaking - Burglary,Hanging,6,12,1787,MA
ROSE EDGAR,White,27,M,Murder,Electrocution,18,6,1937,GA
ROSE EDWARDS,White,21,M,Murder - Rape - Robbery,Electrocution,25,4,1938,PA
ROSE ELLIS,Black,,M,Murder,Hanging,7,7,1898,AR
ROSE FRANK,White,30,M,Murder,Shot,22,4,1904,UT
ROSE GEORGE,White,70,M,Murder,Hanging,26,8,1912,TN
ROSE HENRY,Black,,M,Murder,Hanging,4,4,1884,AR
ROSE JOHN,White,26,M,Murder,Hanging,26,2,1902,NC
ROSE JOHN HARDY,White,43,M,Murder,Injection,30,11,2001,NC
ROSE ROBERT,White,27,M,Murder,Electrocution,23,2,1935,AR
ROSE WILLIAM,White,,M,Murder,Hanging,17,10,1891,MN
ROSE WILLIAM,Black,23,M,Murder,Hanging,9,9,1927,MD
ROSEBORO WILFRED,Black,22,M,Rape - Murder,Hanging,10,9,1903,NC
ROSELAIR JOHN,White,47,M,Murder,Hanging,8,9,1910,OR
ROSENA FERDINAND,White,51,M,Murder,Hanging,2,12,1909,PA
ROSENBERG ETHEL,White,35,F,Espionage,Electrocution,19,6,1953,NY
ROSENBERG GEORGE,White,22,M,Robbery - Murder,Electrocution,29,5,1936,NY
ROSENBERG JULIUS,White,37,M,Espionage,Electrocution,19,6,1953,NY
ROSENBERG LOUIS,White,24,M,Conspiracy to Murder,Electrocution,13,4,1914,NY
ROSENBERG WILLIAM,White,42,M,Murder,Electrocution,3,3,1949,NY
ROSENGRANTS MERRIC,White,,M,Murder,Hanging,29,7,1881,CO
ROSENTINE LOUIS,Black,,M,Robbery - Murder,Hanging,9,7,1874,PA
ROSENWASSER JULIUS,White,26,M,Robbery - Murder,Electrocution,8,6,1922,NY
ROSENWEIG ISAAC,White,27,M,Robbery - Murder,Hanging,18,5,1893,PA
ROSEWAINE EDWARD,unknown,,M,Piracy,Hanging,15,6,1820,MA
ROSIKRANS HERMAN,White,,M,Counterfeiting,Hanging,5,5,1770,PA
ROSS ARTHUR MARTIN,White,43,M,Robbery - Murder,Injection,29,4,1998,AZ
ROSS BERT,unknown,27,M,Murder,Hanging,18,12,1903,CA
ROSS BOBBY LYNN,Black,41,M,Robbery - Murder,Injection,9,12,1999,OK
ROSS BONNIE,Black,,M,Rape,Electrocution,18,12,1931,TX
ROSS DAVE,unknown,,M,Murder,Hanging,3,9,1869,AR
ROSS EMANUEL,Black,18,M,Robbery - Murder,Electrocution,26,11,1926,OH
ROSS EZRA,White,16,M,Murder,Hanging,2,7,1778,MA
ROSS GEORGE,White,,M,Piracy,Hanging,8,11,1718,SC
ROSS GEORGE,White,28,M,Murder,Electrocution,16,1,1953,OH
ROSS HERMAN,Black,,M,Robbery - Murder,Electrocution,4,6,1952,TX
ROSS JAMES,Black,30,M,Robbery - Murder,Hanging,8,2,1889,KY
ROSS JOHN,Black,,M,Murder,Hanging,9,9,1887,MD
ROSS JOSEPH,unknown,,M,Sodomy - Buggery - Bestiality,Hanging,20,12,1785,PA
ROSS KIT,Native Amer.,25,M,Murder,Hanging,6,8,1886,AR
ROSS MARION,White,,M,Espionage,Hanging,18,6,1862,GA
ROSS RAY,Black,25,M,Rape,Hanging,28,8,1925,KY
ROSS RAYMOND,Black,22,M,Rape,Hanging,,8,1901,GA
ROSS REUBEN,Black,,M,Rape,Hanging,10,2,1900,NC
ROSS THEODORE,Black,24,M,Rape,Hanging,22,8,1930,DE
ROSS THOMAS,White,,M,Robbery,Hanging,11,7,1772,PA
ROSS TOM,Black,,M,Murder,Electrocution,28,9,1928,TX
ROSS WILLIAM,White,,M,Robbery - Murder,Hanging,6,3,1903,ND
ROSSA JERRY,White,,M,Murder,Hanging,10,2,1906,NJ
ROSSI LORENZO,White,31,M,Murder,Hanging,24,7,1908,CT
ROSSI LOUIS,White,35,M,Murder,Electrocution,29,4,1924,OH
ROSSI MICHAEL,White,65,M,Murder,Electrocution,29,6,1922,NY
ROSSI NICHOLAS,White,33,M,Murder - Burglary,Electrocution,18,6,1945,CT
ROTUNNO TONY,White,31,M,Murder,Electrocution,28,4,1933,OH
ROUGEAU PAUL,Black,46,M,Murder,Injection,3,5,1994,TX
ROUNDS WILLIE,Black,27,M,Murder,Electrocution,10,6,1932,GA
ROUNDTREE PHILLIP,Black,,M,Murder,Hanging,2,8,1895,AL
ROUNSAVILLE JOHN,Black,20,M,Murder,Electrocution,12,7,1927,GA
ROUSE ELIJAH,Black,28,M,Murder,Electrocution,25,4,1910,VA
ROUSE WILLIAM,White,,M,Murder,Hanging,1,9,1911,GA
ROUSH HARVEY,White,47,M,Murder,Electrocution,26,4,1939,OH
ROUSSEAU JOSEPH,White,29,M,Murder,Electrocution,22,4,1941,MA
ROVER JW,White,,M,Robbery - Murder,Hanging,19,2,1878,NV
ROWAN ALFRED,Black,30,M,Murder,Electrocution,20,9,1935,OK
ROWAN JAMES,Black,,M,Murder,Hanging,25,6,1829,KY
ROWDEN JAMES,White,,M,Murder,Shot,29,7,1864,AR
ROWE HENRY,White,,M,Robbery - Murder,Hanging,28,1,1902,PA
ROWELL SOL,Black,,M,Rioting,Hanging,8,1,1892,GA
ROWLAND BENNIE,Black,,M,Murder,Electrocution,1,6,1920,PA
ROWLAND LONNIE,Black,26,M,Murder,Hanging,22,1,1915,FL
ROWLAND PAUL,White,36,M,Murder,Hanging,27,9,1929,CA
ROYAL THOMAS LEE JR.,Black,32,M,Murder,Injection,9,11,1999,VA
ROYE NORMAN,Black,17,M,Murder,Electrocution,19,1,1956,NY
ROYSTER JOHN,Black,,M,Murder,Hanging,9,2,1893,VA
ROYSTON HOWARD,White,,M,Robbery - Murder,Hanging,18,7,1930,CO
ROZIER HERBERT,Black,72,M,Murder,Electrocution,7,4,1944,GA
ROZIER LEAVY,White,38,M,Rape,Electrocution,17,6,1938,GA
RUBIO FRANCISCO,Hispanic,,M,Rape - Murder,Shot,,,1831,CA
RUCK SPURGEON,Black,,M,Rape - Murder,Electrocution,27,6,1924,AR
RUCKER CHARLIE,Black,18,M,Murder,Electrocution,9,12,1938,GA
RUCKER JAMES,Black,,M,Rape,Hanging,20,8,1907,NC
RUCKER JOHN,Black,46,M,Murder,Electrocution,30,11,1928,OH
RUDD LOUIS,Black,30,M,Murder,Hanging,16,9,1932,LA
RUDOLPH BILL,White,,M,Murder,Hanging,8,5,1905,MO
RUEDA AGAPITO,Hispanic,29,M,Robbery - Murder,Electrocution,9,1,1926,TX
RUFF BLAKE,Black,,M,Murder,Electrocution,22,3,1935,AL
RUFFIN JAMES,Black,,M,Murder,Hanging,20,3,1903,AR
RUFFIN JOHN,unknown,,M,Rape,Hanging,1,2,1901,NC
RUFFIN WILLIAM,Black,,M,Robbery - Murder,Hanging,15,2,1907,VA
RUGG CHARLES,Black,,M,Murder - Burglary,Hanging,15,5,1885,NY
RUGGIERRI STEFANO,White,17,M,Murder,Electrocution,22,12,1914,NJ
RUHL HENRY,White,35,M,Robbery - Murder,Gas,27,4,1945,WY
RUIZ CLEOFE,Hispanic,38,M,Murder,Hanging,26,10,1923,HI
RUIZ FRANCISCO,Hispanic,,M,Piracy,Hanging,12,9,1835,MA
RUIZ JOSE,Hispanic,,M,Murder,Hanging,1,6,1900,NM
RUIZ PAUL,Hispanic,49,M,Murder,Injection,8,1,1997,AR
RULOFF EDWARD,White,52,M,Murder - Burglary,Hanging,3,5,1872,NY
RUMAGE WILLIAM,White,30,M,Robbery - Murder,Electrocution,11,10,1948,PA
RUMBAUGH CHARLES,White,28,M,Robbery - Murder,Injection,11,10,1985,TX
RUMBERGER FRANK,White,,M,Robbery - Murder,Hanging,24,3,1882,PA
RUMBERGER HENRY,White,,M,Robbery - Murder,Hanging,24,3,1882,PA
RUNK JOHN,White,,M,Murder,Hanging,12,11,1879,CA
RUNKLE MARY,White,,F,Murder,Hanging,9,11,1847,NY
RUPP WILLIAM,White,18,M,Rape - Murder,Gas,7,11,1958,CA
RUSHING CHARLES,White,40,M,Murder,Electrocution,18,4,1913,SC
RUSHING CLAYTON,White,26,M,Robbery - Murder,Electrocution,28,3,1948,TX
RUSHING EDWIN,Black,,M,Murder,Electrocution,17,7,1925,TX
RUSIC STEVE,White,,M,Murder,Hanging,21,3,1911,PA
RUSNAK JOSEPH,White,25,M,Murder,Electrocution,14,7,1931,NJ
RUSSELL ALONZO,Black,41,M,Murder,Electrocution,14,7,1955,VA
RUSSELL CHARLES,White,,M,Murder,Hanging,25,7,1873,CA
RUSSELL CLIFTON,White,38,M,Robbery - Murder,Injection,31,1,1995,TX
RUSSELL EDWARD,White,,M,Murder,Hanging,19,12,1851,NY
RUSSELL JAMES,Black,32,M,Murder,Gas,5,4,1956,MS
RUSSELL JOHN,Black,27,M,Robbery - Murder,Electrocution,20,8,1943,GA
RUSSELL LEE,Black,,M,Rape - Murder,Hanging,1,10,1909,TX
RUSSELL LEWIS,Black,43,M,Murder,Hanging,26,9,1902,IN
RUSSELL PATRICK,unknown,,M,unknown,Hanging,,,1841,NY
RUSSELL STEPHEN,White,,M,Arson,Hanging,16,3,1836,MA
RUSSELL WILLIAM,Black,,M,Murder,Electrocution,1,6,1920,PA
RUSSELL WILLIE,Black,31,M,Murder,Electrocution,9,12,1938,GA
RUSSELL WINSLOW,unknown,,M,Murder,Hanging,19,7,1811,NY
RUSSO FRANK,White,23,M,Robbery - Murder,Electrocution,29,5,1936,NY
RUTH THOMAS,unknown,,M,Murder,Hanging,20,10,1753,PA
RUTHERFORD BRADY,Black,18,M,Robbery - Murder,Hanging,20,5,1896,TX
RUTHERFORD JOHN,Black,,M,Murder,Hanging,17,11,1893,GA
RUTHERFORD JOHN,Black,39,M,Robbery - Murder,Hanging,20,5,1896,TX
RUTHVEN EDWARD,White,30,M,Murder,Electrocution,28,6,1901,OH
RUTLEDGE TOM,White,,M,Murder,Electrocution,15,6,1959,TN
RUTTER ADAM,White,,M,Horse Stealing,Hanging,3,12,1773,VA
RYALL ABRAHAM,White,,M,Robbery,Hanging,18,10,1766,PA
RYALS NEAL,Black,42,M,Rape,Hanging,11,9,1908,GA
RYAN CLAUDE H.,White,34,M,Murder,Hanging,25,2,1938,WA
RYAN DONALD,White,26,M,Robbery - Murder,Hanging,1,6,1932,LA
RYAN GEORGE,White,,M,Murder,Hanging,27,6,1907,MO
RYAN MICHAEL,White,,M,Murder,Hanging,23,3,1866,CA
RYAN ROBERT,unknown,,M,Murder,Hanging,,12,1897,NC
RYBARCZYK MAX,White,31,M,Robbery - Murder,Electrocution,17,7,1930,NY
RYER JOHN,White,,M,Murder,Hanging,2,10,1793,NY
RYHALL THOMAS,White,36,M,Rape - Murder,Electrocution,30,10,1922,PA
RYLES NEAL,Black,25,M,Murder,Hanging,19,10,1901,GA
RYLEY GEORGE,White,21,M,Robbery - Murder,Hanging,5,12,1930,CA
RYLOWICZ JOHN,White,39,M,Robbery - Murder,Electrocution,18,8,1938,NY
RYS JOHN,White,19,M,Robbery - Murder,Electrocution,8,1,1925,NY
SABO  STEVE,White,50,M,Rape - Murder,Electrocution,17,3,1922,OK
SABO STEPHEN,White,,M,Murder,Hanging,29,7,1909,PA
SACCO NICOLA,White,36,M,Robbery - Murder,Electrocution,23,8,1927,MA
SACODA JOSEPH,White,28,M,Kidnapping - Murder,Electrocution,11,1,1940,NY
SADLER JOHN,White,,M,Murder,Hanging,10,1,1901,PA
SAETA VINCENT,White,33,M,Conspiracy to Murder,Electrocution,9,8,1934,NY
SAGARRA JOSE,Hispanic,,M,Theft,Shot,28,5,1831,CA
SAGASTEGUI JEREMY,White,27,M,Rape - Murder,Injection,13,10,1998,WA
SAGE FRANK,White,31,M,Murder,Electrocution,15,1,1924,NJ
SAGE GEORGE,unknown,,M,Murder - Burglary,Hanging,25,5,1866,IN
SAGER JOSEPH,White,,M,Murder,Hanging,2,1,1835,ME
SAILER JOHN,White,,M,Murder,Hanging,14,11,1750,PA
SAILOR (SCRUGGS),Black,,M,Rape,Hanging,28,8,1783,VA
SAIS CARLOS,Hispanic,,M,Murder,Hanging,11,1,1907,NM
SAIU JOHN,White,38,M,Murder,Electrocution,12,4,1951,NY
SALA ALBERT,unknown,38,M,Robbery - Murder,Gas,23,8,1946,NV
